Marathon,RaceOne,RaceOneKM,RaceOneResultInSecondsNormalized,TimeBetweenMarathonAndRaceOne,RaceTwo,RaceTwoKM,RaceTwoResultInSecondsNormalized,TimeBetweenRaceOneAndRaceTwo,MarathonResultInSeconds,MarathonResultInSecondsNormalized,ImprovementRate,ImprovementClass,RunnerID,MarathonDate,MarathonResult,RaceOneResult,RaceOneResultInSeconds,RaceTwoResult,RaceTwoResultInSeconds
מרתון טבריה Winner ,חצי מרתון עמק המעיינות,21097,0.2676088705044238,-35.0,מרוץ אייל ,15000,0.24709260588657572,-20.0,15066,0.45026385224274407,0.19291311404724432,,79836.0,2017-01-06,04:11:06,01:44:04,6244,01:14:55,4495
מרתון סמסונג תל-אביב ,מרתון טבריה Winner ,42195,0.3893139841688654,-49.0,חצי מרתון עמק המעיינות,21097,0.24301964839710444,-35.0,13460,0.32879744775050457,0.012630631467519637,,79855.0,2017-02-24,03:44:20,03:55:42,14142,01:40:30,6030
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.2650810065494657,-84.0,מרוץ אייל ,15000,0.23890882986360373,-20.0,14277,0.3819910150400417,0.12999609683350694,,79858.0,2017-02-24,03:57:57,01:43:42,6222,01:13:58,4438
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.31207629553027694,-84.0,מרוץ אייל ,15000,0.21292175161521895,-20.0,12283,0.2521648544827137,-0.010334169090034262,,79916.0,2017-02-24,03:24:43,01:50:31,6631,01:10:57,4257
מרתון טבריה Winner ,חצי מרתון עמק המעיינות,21097,0.22877168792370448,-35.0,מרוץ אייל ,15000,0.2114860014357502,-20.0,15834,0.5009234828496042,0.2807946381698769,,79919.0,2017-01-06,04:23:54,01:38:26,5906,01:10:47,4247
מרתון סמסונג תל-אביב ,חצי מרתון השרון ,21097,0.5170500897373144,-77.0,מרוץ אייל ,15000,0.5078248384781048,-27.0,16259,0.5110358747314279,-0.0014015893762817644,,79948.0,2017-02-24,04:30:59,02:12:15,7935,01:45:11,6311
Jerusalem Marathon ,מרתון סמסונג תל-אביב ,21097,0.13281175460356837,-21.0,חצי מרתון השרון ,21097,0.038342307064774026,-77.0,11527,0.20781200381073356,0.12223497297656236,,80451.0,2017-03-17,03:12:07,01:23:34,5014,01:23:21,5001
מרתון טבריה Winner ,חצי מרתון עמק המעיינות,21097,0.4416867746753993,-35.0,"המרתון המדברי, אילת ",42195,0.30258270709164725,-14.0,14077,0.3850263852242744,0.01289164434075113,,80454.0,2017-01-06,03:54:37,02:09:19,7759,03:56:18,14178
מרתון טבריה Winner ,חצי מרתון עמק המעיינות,21097,0.175226933241411,-35.0,"המרתון המדברי, אילת ",42195,0.26163945754513257,-14.0,11888,0.24063324538258576,0.02220004998931399,,80519.0,2017-01-06,03:18:08,01:30:40,5440,03:48:24,13704
Jerusalem Marathon ,חצי מרתון עמק המעיינות,21097,0.28978513156382857,-105.0,"המרתון המדברי, אילת ",42195,0.707523538049581,-14.0,14802,0.4158145442997777,-0.08283979050692708,,80531.0,2017-03-17,04:06:42,01:47:17,6437,05:14:26,18866
מרתון סמסונג תל-אביב ,מרוץ אייל ,15000,0.3363962670495334,-104.0,מרוץ חיפה ,21097,0.37936214467298357,-8.0,15825,0.482778826746533,0.12489962088527451,,80538.0,2018-02-23,04:23:45,01:25:17,5117,02:00:41,7241
Jerusalem Marathon ,מרתון סמסונג תל-אביב ,21097,0.35788569792958685,-21.0,"המרתון המדברי, אילת ",21097,0.24120234604105573,-98.0,14194,0.37719911082883456,0.0776550888435133,,80725.0,2017-03-17,03:56:34,02:02:53,7373,01:56:10,6970
Jerusalem Marathon ,מרתון סמסונג תל-אביב ,21097,0.5053907069936074,-21.0,מרתון טבריה Winner ,10000,0.3262158956109134,-49.0,17681,0.5986662432518259,0.18286294194956554,,80757.0,2017-03-17,04:54:41,02:28:39,8919,00:58:48,3528
Jerusalem Marathon,מרתון סמסונג תל-אביב ,42195,0.23771078846279053,-14.0,חצי מרתון עמק המעיינות,21097,0.2398023669998851,-84.0,12982,0.3041125541125541,0.06535597638121629,,80809.0,2018-03-09,03:36:22,03:21:01,12061,01:40:02,6002
מרתון טבריה Winner ,חצי מרתון עמק המעיינות,21097,0.34057221647707686,-35.0,חצי מרתון חיפה ה-19,21097,0.4047752024574141,-28.0,15643,0.4883245382585752,0.11565082879132971,,81402.0,2017-01-06,04:20:43,01:54:39,6879,01:56:35,6995
Jerusalem Marathon ,מרתון טבריה Winner ,42195,0.5453166226912929,-70.0,חצי מרתון עמק המעיינות,21097,0.4627140066643686,-35.0,17897,0.6123848840901873,0.10836956941235654,,81435.0,2017-03-17,04:58:17,04:35:07,16507,02:12:22,7942
Jerusalem Marathon ,מרתון סמסונג תל-אביב ,21097,0.504913653277359,-21.0,מרתון סמסונג תל-אביב ,21097,0.5025283846961168,0.0,16844,0.5455065100031756,0.04178549101643769,,83063.0,2017-03-17,04:40:44,02:28:34,8914,02:28:09,8889
מרתון טבריה Winner ,חצי מרתון עמק המעיינות,21097,0.3359761001953349,-35.0,חצי מרתון עמק המעיינות,21097,0.4385843961852235,0.0,17507,0.6112796833773088,0.22399943518702958,,83213.0,2017-01-06,04:51:47,01:53:59,6839,02:08:52,7732
Jerusalem Marathon ,מרוץ התחתונים ה-6,10000,0.4271695798834713,-77.0,חצי מרתון עמק המעיינות,21097,0.3877973112719752,-28.0,14965,0.42616703715465226,0.018683591576929004,,83312.0,2017-03-17,04:09:25,00:57:57,3477,02:01:30,7290
מרתון סמסונג תל-אביב ,חצי מרתון השרון ,21097,0.3444281285690977,-77.0,חצי מרתון עמק המעיינות,21097,0.3559692060209123,-7.0,15115,0.4365518588449769,0.08635319154997184,,83364.0,2017-02-24,04:11:55,01:54:37,6877,01:56:53,7013
Jerusalem Marathon ,מרתון סמסונג תל-אביב ,42195,0.40862035288755777,-21.0,חצי מרתון עמק המעיינות,21097,0.32333678042054464,-84.0,15470,0.45824071133693234,0.09226214468288113,,83410.0,2017-03-17,04:17:50,04:04:46,14686,01:52:09,6729
מרתון סמסונג תל-אביב ,מרוץ ראשון לציון ,15000,0.2495940240337772,-21.0,חצי מרתון עמק המעיינות,21097,0.30897391704010113,-63.0,15629,0.4700175792694837,0.19073360873254452,,83436.0,2017-02-24,04:20:29,01:10:38,4238,01:50:04,6604
Jerusalem Marathon,מרתון סמסונג תל-אביב ,21097,0.26333365136914416,-14.0,חצי מרתון עמק המעיינות,21097,0.383775709525451,-84.0,14600,0.4135551948051948,0.09000051435789724,,83510.0,2018-03-09,04:03:20,01:46:22,6382,02:00:55,7255
מרתון סמסונג תל-אביב ,מרתון טבריה Winner ,42195,0.28390501319261213,-49.0,חצי מרתון עמק המעיינות,21097,0.2105021257037803,-35.0,12915,0.2933133667556482,0.04610979730745196,,83548.0,2017-02-24,03:35:15,03:29:04,12544,01:35:47,5747
מרתון סמסונג תל-אביב ,מרתון טבריה Winner ,42195,0.24947229551451186,-49.0,חצי מרתון עמק המעיינות,21097,0.19682867976559806,-35.0,12695,0.2789895175467153,0.05583902990666034,,83556.0,2017-02-24,03:31:35,03:20:22,12022,01:33:48,5628
Jerusalem Marathon,מרתון סמסונג תל-אביב ,42195,0.3457907415847386,-14.0,חצי מרתון השרון ,21097,0.248327622776962,-91.0,15126,0.4491341991341991,0.1520750169533488,,83706.0,2018-03-09,04:12:06,03:48:41,13721,01:44:48,6288
Jerusalem Marathon ,מרתון סמסונג תל-אביב ,42195,0.7458818933524318,-21.0,חצי מרתון השרון ,21097,0.40838635992821015,-77.0,21571,0.845728802794538,0.26859467615421706,,83743.0,2017-03-17,05:59:31,05:31:06,19866,02:01:09,7269
Jerusalem Marathon ,מרתון סמסונג תל-אביב ,42195,0.5892961781365974,-21.0,חצי מרתון השרון ,21097,0.5323870125632241,-77.0,19492,0.7136868847253096,0.15284528937539887,,83764.0,2017-03-17,05:24:52,04:51:01,17461,02:13:49,8029
Jerusalem Marathon,חצי מרתון עמק המעיינות,21097,0.27163047225094794,-98.0,מרוץ אייל ,15000,0.208183776022972,-20.0,13411,0.33313041125541126,0.09322328711845129,,84596.0,2018-03-09,03:43:31,01:44:39,6279,01:10:24,4224
Jerusalem Marathon ,מרתון סמסונג תל-אביב ,42195,0.26114981444104435,-21.0,מרתון טבריה Winner ,42195,0.30461741424802113,-49.0,13029,0.303207367418228,0.020323753073695272,,86203.0,2017-03-17,03:37:09,03:27:01,12421,03:34:18,12858
Jerusalem Marathon ,מרתון סמסונג תל-אביב ,42195,0.39195260108079955,-21.0,מרתון טבריה Winner ,42195,0.3579155672823219,-49.0,17200,0.5681168624960304,0.19318277831446973,,86229.0,2017-03-17,04:46:40,04:00:30,14430,03:47:46,13666
Jerusalem Marathon ,מרתון סמסונג תל-אביב ,42195,0.5243179894524383,-21.0,מרתון טבריה Winner ,42195,0.4013852242744063,-49.0,14985,0.4274372816767228,-0.03541432518669951,,86266.0,2017-03-17,04:09:45,04:34:23,16463,03:58:45,14325
Jerusalem Marathon ,מרתון סמסונג תל-אביב ,42195,0.7060355491894004,-21.0,מרתון טבריה Winner ,42195,0.7678759894459103,-49.0,20239,0.7611305176246428,0.024174748306987404,,86409.0,2017-03-17,05:37:19,05:20:54,19254,05:31:21,19881
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.23635527978857865,-84.0,מרוץ חיפה ,21097,0.22983591402819506,-28.0,13403,0.3250862686372811,0.09199067172889422,,87183.0,2018-02-23,03:43:23,01:39:32,5972,01:39:07,5947
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.22727795013213833,-84.0,מרוץ אייל ,15000,0.20272792534099066,-20.0,12445,0.2627124161729279,0.04770947843636342,,87250.0,2018-02-23,03:27:25,01:38:13,5893,01:09:46,4186
Jerusalem Marathon ,מרוץ כפר-סבא ,10000,0.04487179487179487,-6.0,מרתון סמסונג תל-אביב ,42195,0.09408164594049091,-15.0,10067,0.11508415369958717,0.045607433293444286,,87732.0,2017-03-17,02:47:47,00:34:28,2068,02:44:15,9855
Jerusalem Marathon,מרתון סמסונג תל-אביב ,21097,0.2395763762999714,-14.0,Desert Marathon ,42195,0.5699048244174598,-98.0,13294,0.32521645021645024,-0.07952415014226538,,88171.0,2018-03-09,03:41:34,01:42:13,6133,03:51:46,13906
מרתון סמסונג תל-אביב ,International Tiberias Winner Marathon ,42195,0.5328665332952273,-47.0,מרוץ הלילה של תל-אביב ,10000,0.1462636124671423,-68.0,13440,0.3274952796406016,-0.01206979324058316,,88435.0,2018-02-23,03:44:00,04:22:53,15773,00:44:00,2640
מרתון סמסונג תל-אביב ,מרוץ אייל ,15000,0.2684852835606604,-104.0,מרוץ הלילה של תל-אביב ,10000,0.20672174239579422,-11.0,14216,0.37801940230483755,0.14041588932661023,,88676.0,2018-02-23,03:56:56,01:17:24,4644,00:49:22,2962
מרתון סמסונג תל-אביב ,חצי מרתון השרון ,10000,0.1695626123427202,-91.0,מרוץ אייל ,15000,0.27537688442211056,-13.0,14486,0.3955986717885279,0.17312892340611255,,88709.0,2018-02-23,04:01:26,00:47:48,2868,01:18:12,4692
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.45662415259106054,-84.0,מרוץ הלילה של תל-אביב ,10000,0.3304543747653023,-31.0,19149,0.6991991666124097,0.30565990293422823,,89683.0,2018-02-23,05:19:09,02:11:29,7889,01:00:21,3621
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.5701482247500862,-84.0,מרוץ אייל ,15000,0.46030150753768845,-20.0,17484,0.5907936714629859,0.0755688053190986,,90413.0,2018-02-23,04:51:24,02:27:57,8877,01:39:40,5980
מרתון סמסונג תל-אביב ,חצי מרתון השרון ,21097,0.39239680208843203,-91.0,מרוץ הלילה של תל-אביב ,10000,0.2568531731130304,-24.0,15203,0.44228139852855003,0.11765641092781881,,90501.0,2018-02-23,04:13:23,01:59:31,7171,00:53:49,3229
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.31219119843732046,-84.0,מרוץ אייל ,15000,0.2756640344580043,-20.0,13961,0.36141675890357444,0.06748914245591203,,92452.0,2018-02-23,03:52:41,01:50:32,6632,01:18:14,4694
Jerusalem Marathon ,מרוץ כפר-סבא ,10000,0.5645773979107312,-6.0,מרוץ התחתונים ה-6,10000,0.458754983134008,-71.0,17891,0.6120038107335662,0.10033762021119663,,98162.0,2017-03-17,04:58:11,01:10:57,4257,00:59:40,3580
International Tiberias Winner Marathon ,מרוץ אייל ,15000,0.2310122038765255,-57.0,מרוץ הלילה של תל-אביב ,10000,0.22418325197146075,-11.0,12611,0.30694484138325234,0.07934711345925921,,99310.0,2018-01-07,03:30:11,01:13:03,4383,00:50:55,3055
מרתון סמסונג תל-אביב ,חצי מרתון השרון ,21097,0.3734703866862457,-91.0,מרוץ הלילה של תל-אביב ,10000,0.37213668794592564,-24.0,16298,0.5135751025457387,0.140771565229653,,99344.0,2018-02-23,04:31:38,01:57:35,7055,01:04:03,3843
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.213374698379869,-84.0,מרוץ חיפה ,21097,0.23908019412988213,-28.0,14517,0.3976170323588775,0.17138958610400196,,112621.0,2018-02-23,04:01:57,01:36:12,5772,01:40:27,6027
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.4609904630587154,-84.0,מרוץ אייל ,15000,0.47307968413496054,-20.0,17362,0.5828504459925776,0.11581537239573969,,113200.0,2018-02-23,04:49:22,02:12:07,7927,01:41:09,6069
מרתון סמסונג תל-אביב ,Desert Marathon ,21097,0.30096334846639355,-98.0,מרוץ הלילה של תל-אביב ,10000,0.36838152459631995,-17.0,16403,0.5204114851227294,0.18573904859137264,,129407.0,2018-02-23,04:33:23,02:09:25,7765,01:03:43,3823
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.5141905090198782,-84.0,מרוץ הלילה של תל-אביב ,10000,0.3482914006759294,-31.0,18314,0.6448336480239599,0.21359269317605611,,129806.0,2018-02-23,05:05:14,02:19:50,8390,01:01:56,3716
מרתון סמסונג תל-אביב ,International Tiberias Winner Marathon ,21097,0.39098721023181454,-47.0,מרוץ הלילה של תל-אביב ,10000,0.41607209913631243,-68.0,17747,0.6079171821082102,0.20438752742414673,,135522.0,2018-02-23,04:55:47,02:09:55,7795,01:07:57,4077
מרתון סמסונג תל-אביב ,International Tiberias Winner Marathon ,21097,0.3378297362110312,-47.0,מרוץ הלילה של תל-אביב ,10000,0.24389785955689072,-68.0,15510,0.46226967901556093,0.1714058811316,,137087.0,2018-02-23,04:18:30,02:01:03,7263,00:52:40,3160
מרתון סמסונג תל-אביב ,Desert Marathon ,42195,0.695274040039383,-98.0,מרוץ הלילה של תל-אביב ,10000,0.0925647765677807,-17.0,13172,0.3100462269679016,-0.08387318133568028,,137286.0,2018-02-23,03:39:32,04:04:30,14670,00:39:14,2354
מרתון סמסונג תל-אביב ,International Tiberias Winner Marathon ,21097,0.31414868105515587,-47.0,מרוץ הלילה של תל-אביב ,10000,0.22568531731130304,-68.0,16157,0.5043948173709226,0.2344778181876932,,138147.0,2018-02-23,04:29:17,01:57:06,7026,00:51:03,3063
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.29495576238078824,-84.0,מרוץ הלילה של תל-אביב ,10000,0.22718738265114533,-31.0,14332,0.3855719773422749,0.12450040482630809,,138170.0,2018-02-23,03:58:52,01:48:02,6482,00:51:11,3071
מרתון סמסונג תל-אביב ,מרוץ חיפה ,21097,0.3168477004853247,-112.0,חצי מרתון גליל מערבי,21097,0.3739038933707471,-7.0,15874,0.4859691386157953,0.14059334168775944,,143961.0,2018-02-23,04:24:34,01:51:40,6700,01:55:12,6912
מרתון סמסונג תל-אביב ,Desert Marathon ,10000,0.19274809160305342,-98.0,חצי מרתון גליל מערבי,10000,0.2415156507413509,-21.0,14652,0.4064066671007227,0.18927479592852053,,144740.0,2018-02-23,04:04:12,00:47:39,2859,00:48:33,2913
International Tiberias Winner Marathon ,חצי מרתון עמק המעיינות,21097,0.43755027002183156,-37.0,מרוץ חיפה ,21097,0.37855327016408596,-28.0,18153,0.7029151186053159,0.29486334851235707,,149519.0,2018-01-07,05:02:33,02:08:43,7723,02:00:34,7234
International Tiberias Winner Marathon ,מרוץ אייל ,15000,0.16927494615936828,-57.0,חצי מרתון גליל מערבי,21097,0.13732023851280253,-15.0,12289,0.28393826807659334,0.13064067574050792,,149537.0,2018-01-07,03:24:49,01:05:53,3953,01:32:43,5563
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.49408250028725725,-84.0,מרוץ גיא,10000,0.44152392203189605,-34.0,18100,0.6309004492479979,0.16309723808842125,,149922.0,2018-02-23,05:01:40,02:16:55,8215,01:03:54,3834
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.284844306560956,-84.0,מרוץ חיפה ,21097,0.2859949156459441,-28.0,14400,0.38999934891594507,0.10457973781249502,,150138.0,2018-02-23,04:00:00,01:46:34,6394,01:47:13,6433
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.30024129610479144,-84.0,מרוץ חיפה ,21097,0.24393344118326785,-28.0,13864,0.35510124357054496,0.0830138749265153,,150160.0,2018-02-23,03:51:04,01:48:48,6528,01:41:09,6069
מרתון סמסונג תל-אביב ,חצי מרתון השרון ,21097,0.3095121553271333,-91.0,מרוץ חיפה ,21097,0.36873122255604346,-21.0,14033,0.3661045640992252,0.026982875157636865,,150206.0,2018-02-23,03:53:53,01:51:03,6663,01:59:09,7149
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.3354015856601172,-84.0,מרוץ חיפה ,21097,0.3771666281488329,-28.0,16275,0.5120776092193502,0.15579350231487515,,150214.0,2018-02-23,04:31:15,01:53:54,6834,02:00:22,7222
מרתון סמסונג תל-אביב ,חצי מרתון השרון ,21097,0.3193016805351607,-91.0,מרוץ אייל ,15000,0.31529073941134245,-13.0,15654,0.4716452894068624,0.15434907943361081,,153459.0,2018-02-23,04:20:54,01:52:03,6723,01:22:50,4970
מרתון סמסונג תל-אביב ,"מרוץ הערבה ע""ש יוני פרידמן",21097,0.5590422637402503,-59.0,חצי מרתון עמק המעיינות,21097,0.4247960473399977,-25.0,16029,0.4960609414675435,0.0041417859274194835,,153491.0,2018-02-23,04:27:09,02:08:58,7738,02:06:52,7612
מרתון סמסונג תל-אביב ,חצי מרתון עמק המעיינות,21097,0.4449040560726186,-84.0,מרוץ אייל ,15000,0.3778894472361809,-20.0,16691,0.5391627059053323,0.12776595425093257,,153498.0,2018-02-23,04:38:11,02:09:47,7787,01:30:06,5406
International Tiberias Winner Marathon ,חצי מרתון עמק המעיינות,21097,0.6316212800183845,-37.0,מרוץ אייל ,15000,0.5303661162957646,-20.0,15001,0.47770791654758504,-0.10328578160948942,,153560.0,2018-01-07,04:10:01,02:36:52,9412,01:47:48,6468
